Unnamed: 0,ParticipantID,posture,score,surface,dexterity,form,orientation,rating
1508,participant_9,Beside_Right_Fist_0,3,Beside,Right,Fist,0,Comfort
1509,participant_10,Beside_Right_Fist_0,4,Beside,Right,Fist,0,Comfort
1510,participant_11,Beside_Right_Fist_0,2,Beside,Right,Fist,0,Comfort
1511,participant_12,Beside_Right_Fist_0,3,Beside,Right,Fist,0,Comfort
1512,participant_13,Beside_Right_Fist_0,4,Beside,Right,Fist,0,Comfort
1513,participant_14,Beside_Right_Fist_0,5,Beside,Right,Fist,0,Comfort
1514,participant_15,Beside_Right_Fist_0,3,Beside,Right,Fist,0,Comfort
1515,participant_16,Beside_Right_Fist_0,5,Beside,Right,Fist,0,Comfort
1516,participant_17,Beside_Right_Fist_0,3,Beside,Right,Fist,0,Comfort
1517,participant_18,Beside_Right_Fist_0,4,Beside,Right,Fist,0,Comfort
1518,participant_19,Beside_Right_Fist_0,3,Beside,Right,Fist,0,Comfort
1519,participant_20,Beside_Right_Fist_0,4,Beside,Right,Fist,0,Comfort
1520,participant_21,Beside_Right_Fist_0,4,Beside,Right,Fist,0,Comfort
1521,participant_22,Beside_Right_Fist_0,2,Beside,Right,Fist,0,Comfort
1522,participant_23,Beside_Right_Fist_0,4,Beside,Right,Fist,0,Comfort
1523,participant_24,Beside_Right_Fist_0,2,Beside,Right,Fist,0,Comfort
1524,participate_25,Beside_Right_Fist_0,4,Beside,Right,Fist,0,Comfort
1525,participant_26,Beside_Right_Fist_0,4,Beside,Right,Fist,0,Comfort
1526,participant_27,Beside_Right_Fist_0,3,Beside,Right,Fist,0,Comfort
1527,participant_28,Beside_Right_Fist_0,3,Beside,Right,Fist,0,Comfort
1528,participant_29,Beside_Right_Fist_0,1,Beside,Right,Fist,0,Comfort
1529,participant_30,Beside_Right_Fist_0,5,Beside,Right,Fist,0,Comfort
1530,participant_1,Beside_Right_Fist_0,3,Beside,Right,Fist,0,Preference
1531,participant_2,Beside_Right_Fist_0,4,Beside,Right,Fist,0,Preference
1532,participant_3,Beside_Right_Fist_0,5,Beside,Right,Fist,0,Preference
1533,participant_4,Beside_Right_Fist_0,4,Beside,Right,Fist,0,Preference
1534,participant_5,Beside_Right_Fist_0,3,Beside,Right,Fist,0,Preference
1535,participant_6,Beside_Right_Fist_0,1,Beside,Right,Fist,0,Preference
1536,participant_7,Beside_Right_Fist_0,4,Beside,Right,Fist,0,Preference
1537,participant_8,Beside_Right_Fist_0,3,Beside,Right,Fist,0,Preference
1538,participant_9,Beside_Right_Fist_0,3,Beside,Right,Fist,0,Preference
1539,participant_10,Beside_Right_Fist_0,3,Beside,Right,Fist,0,Preference
1540,participant_11,Beside_Right_Fist_0,2,Beside,Right,Fist,0,Preference
1541,participant_12,Beside_Right_Fist_0,3,Beside,Right,Fist,0,Preference
1542,participant_13,Beside_Right_Fist_0,4,Beside,Right,Fist,0,Preference
1543,participant_14,Beside_Right_Fist_0,2,Beside,Right,Fist,0,Preference
1544,participant_15,Beside_Right_Fist_0,3,Beside,Right,Fist,0,Preference
1545,participant_16,Beside_Right_Fist_0,5,Beside,Right,Fist,0,Preference
1546,participant_17,Beside_Right_Fist_0,3,Beside,Right,Fist,0,Preference
1547,participant_18,Beside_Right_Fist_0,3,Beside,Right,Fist,0,Preference
1548,participant_19,Beside_Right_Fist_0,2,Beside,Right,Fist,0,Preference
1549,participant_20,Beside_Right_Fist_0,4,Beside,Right,Fist,0,Preference
1550,participant_21,Beside_Right_Fist_0,4,Beside,Right,Fist,0,Preference
1551,participant_22,Beside_Right_Fist_0,3,Beside,Right,Fist,0,Preference
1552,participant_23,Beside_Right_Fist_0,4,Beside,Right,Fist,0,Preference
1553,participant_24,Beside_Right_Fist_0,1,Beside,Right,Fist,0,Preference
1554,participate_25,Beside_Right_Fist_0,4,Beside,Right,Fist,0,Preference
1555,participant_26,Beside_Right_Fist_0,4,Beside,Right,Fist,0,Preference
1556,participant_27,Beside_Right_Fist_0,3,Beside,Right,Fist,0,Preference
1557,participant_28,Beside_Right_Fist_0,3,Beside,Right,Fist,0,Preference
1558,participant_29,Beside_Right_Fist_0,1,Beside,Right,Fist,0,Preference
1559,participant_30,Beside_Right_Fist_0,5,Beside,Right,Fist,0,Preference
1560,participant_1,Beside_Left_Fist_90,2,Beside,Left,Fist,90,Comfort
1561,participant_2,Beside_Left_Fist_90,4,Beside,Left,Fist,90,Comfort
1562,participant_3,Beside_Left_Fist_90,4,Beside,Left,Fist,90,Comfort
1563,participant_4,Beside_Left_Fist_90,3,Beside,Left,Fist,90,Comfort
1564,participant_5,Beside_Left_Fist_90,5,Beside,Left,Fist,90,Comfort
1565,participant_6,Beside_Left_Fist_90,1,Beside,Left,Fist,90,Comfort
1566,participant_7,Beside_Left_Fist_90,5,Beside,Left,Fist,90,Comfort
1567,participant_8,Beside_Left_Fist_90,1,Beside,Left,Fist,90,Comfort
1568,participant_9,Beside_Left_Fist_90,2,Beside,Left,Fist,90,Comfort
1569,participant_10,Beside_Left_Fist_90,4,Beside,Left,Fist,90,Comfort
1570,participant_11,Beside_Left_Fist_90,3,Beside,Left,Fist,90,Comfort
1571,participant_12,Beside_Left_Fist_90,2,Beside,Left,Fist,90,Comfort
1572,participant_13,Beside_Left_Fist_90,5,Beside,Left,Fist,90,Comfort
1573,participant_14,Beside_Left_Fist_90,5,Beside,Left,Fist,90,Comfort
1574,participant_15,Beside_Left_Fist_90,4,Beside,Left,Fist,90,Comfort
1575,participant_16,Beside_Left_Fist_90,5,Beside,Left,Fist,90,Comfort
1576,participant_17,Beside_Left_Fist_90,4,Beside,Left,Fist,90,Comfort
1577,participant_18,Beside_Left_Fist_90,4,Beside,Left,Fist,90,Comfort
1578,participant_19,Beside_Left_Fist_90,3,Beside,Left,Fist,90,Comfort
1579,participant_20,Beside_Left_Fist_90,4,Beside,Left,Fist,90,Comfort
1580,participant_21,Beside_Left_Fist_90,4,Beside,Left,Fist,90,Comfort
1581,participant_22,Beside_Left_Fist_90,3,Beside,Left,Fist,90,Comfort
1582,participant_23,Beside_Left_Fist_90,3,Beside,Left,Fist,90,Comfort
1583,participant_24,Beside_Left_Fist_90,3,Beside,Left,Fist,90,Comfort
1584,participate_25,Beside_Left_Fist_90,5,Beside,Left,Fist,90,Comfort
1585,participant_26,Beside_Left_Fist_90,5,Beside,Left,Fist,90,Comfort
1586,participant_27,Beside_Left_Fist_90,4,Beside,Left,Fist,90,Comfort
1587,participant_28,Beside_Left_Fist_90,2,Beside,Left,Fist,90,Comfort
1588,participant_29,Beside_Left_Fist_90,1,Beside,Left,Fist,90,Comfort
1589,participant_30,Beside_Left_Fist_90,5,Beside,Left,Fist,90,Comfort
1590,participant_1,Beside_Left_Fist_90,2,Beside,Left,Fist,90,Preference
1591,participant_2,Beside_Left_Fist_90,3,Beside,Left,Fist,90,Preference
1592,participant_3,Beside_Left_Fist_90,3,Beside,Left,Fist,90,Preference
1593,participant_4,Beside_Left_Fist_90,3,Beside,Left,Fist,90,Preference
1594,participant_5,Beside_Left_Fist_90,4,Beside,Left,Fist,90,Preference
1595,participant_6,Beside_Left_Fist_90,1,Beside,Left,Fist,90,Preference
1596,participant_7,Beside_Left_Fist_90,5,Beside,Left,Fist,90,Preference
1597,participant_8,Beside_Left_Fist_90,1,Beside,Left,Fist,90,Preference
1598,participant_9,Beside_Left_Fist_90,2,Beside,Left,Fist,90,Preference
1599,participant_10,Beside_Left_Fist_90,2,Beside,Left,Fist,90,Preference
1600,participant_11,Beside_Left_Fist_90,2,Beside,Left,Fist,90,Preference
1601,participant_12,Beside_Left_Fist_90,2,Beside,Left,Fist,90,Preference
1602,participant_13,Beside_Left_Fist_90,5,Beside,Left,Fist,90,Preference
1603,participant_14,Beside_Left_Fist_90,3,Beside,Left,Fist,90,Preference
1604,participant_15,Beside_Left_Fist_90,4,Beside,Left,Fist,90,Preference
1605,participant_16,Beside_Left_Fist_90,5,Beside,Left,Fist,90,Preference
1606,participant_17,Beside_Left_Fist_90,3,Beside,Left,Fist,90,Preference
1607,participant_18,Beside_Left_Fist_90,3,Beside,Left,Fist,90,Preference
1608,participant_19,Beside_Left_Fist_90,2,Beside,Left,Fist,90,Preference
1609,participant_20,Beside_Left_Fist_90,3,Beside,Left,Fist,90,Preference
1610,participant_21,Beside_Left_Fist_90,3,Beside,Left,Fist,90,Preference
1611,participant_22,Beside_Left_Fist_90,3,Beside,Left,Fist,90,Preference
1612,participant_23,Beside_Left_Fist_90,3,Beside,Left,Fist,90,Preference
1613,participant_24,Beside_Left_Fist_90,2,Beside,Left,Fist,90,Preference
1614,participate_25,Beside_Left_Fist_90,5,Beside,Left,Fist,90,Preference
1615,participant_26,Beside_Left_Fist_90,5,Beside,Left,Fist,90,Preference
1616,participant_27,Beside_Left_Fist_90,4,Beside,Left,Fist,90,Preference
1617,participant_28,Beside_Left_Fist_90,2,Beside,Left,Fist,90,Preference
1618,participant_29,Beside_Left_Fist_90,1,Beside,Left,Fist,90,Preference
1619,participant_30,Beside_Left_Fist_90,5,Beside,Left,Fist,90,Preference
1620,participant_1,Beside_Right_Fist_90,4,Beside,Right,Fist,90,Comfort
1621,participant_2,Beside_Right_Fist_90,5,Beside,Right,Fist,90,Comfort
1622,participant_3,Beside_Right_Fist_90,3,Beside,Right,Fist,90,Comfort
1623,participant_4,Beside_Right_Fist_90,3,Beside,Right,Fist,90,Comfort
1624,participant_5,Beside_Right_Fist_90,5,Beside,Right,Fist,90,Comfort
1625,participant_6,Beside_Right_Fist_90,1,Beside,Right,Fist,90,Comfort
1626,participant_7,Beside_Right_Fist_90,5,Beside,Right,Fist,90,Comfort
1627,participant_8,Beside_Right_Fist_90,3,Beside,Right,Fist,90,Comfort
1628,participant_9,Beside_Right_Fist_90,3,Beside,Right,Fist,90,Comfort
1629,participant_10,Beside_Right_Fist_90,4,Beside,Right,Fist,90,Comfort
1630,participant_11,Beside_Right_Fist_90,3,Beside,Right,Fist,90,Comfort
1631,participant_12,Beside_Right_Fist_90,2,Beside,Right,Fist,90,Comfort
1632,participant_13,Beside_Right_Fist_90,5,Beside,Right,Fist,90,Comfort
1633,participant_14,Beside_Right_Fist_90,5,Beside,Right,Fist,90,Comfort
1634,participant_15,Beside_Right_Fist_90,4,Beside,Right,Fist,90,Comfort
1635,participant_16,Beside_Right_Fist_90,5,Beside,Right,Fist,90,Comfort
1636,participant_17,Beside_Right_Fist_90,4,Beside,Right,Fist,90,Comfort
1637,participant_18,Beside_Right_Fist_90,4,Beside,Right,Fist,90,Comfort
1638,participant_19,Beside_Right_Fist_90,3,Beside,Right,Fist,90,Comfort
1639,participant_20,Beside_Right_Fist_90,4,Beside,Right,Fist,90,Comfort
1640,participant_21,Beside_Right_Fist_90,4,Beside,Right,Fist,90,Comfort
1641,participant_22,Beside_Right_Fist_90,3,Beside,Right,Fist,90,Comfort
1642,participant_23,Beside_Right_Fist_90,3,Beside,Right,Fist,90,Comfort
1643,participant_24,Beside_Right_Fist_90,4,Beside,Right,Fist,90,Comfort
1644,participate_25,Beside_Right_Fist_90,5,Beside,Right,Fist,90,Comfort
1645,participant_26,Beside_Right_Fist_90,5,Beside,Right,Fist,90,Comfort
1646,participant_27,Beside_Right_Fist_90,4,Beside,Right,Fist,90,Comfort
1647,participant_28,Beside_Right_Fist_90,3,Beside,Right,Fist,90,Comfort
1648,participant_29,Beside_Right_Fist_90,1,Beside,Right,Fist,90,Comfort
1649,participant_30,Beside_Right_Fist_90,5,Beside,Right,Fist,90,Comfort
1650,participant_1,Beside_Right_Fist_90,4,Beside,Right,Fist,90,Preference
1651,participant_2,Beside_Right_Fist_90,5,Beside,Right,Fist,90,Preference
1652,participant_3,Beside_Right_Fist_90,2,Beside,Right,Fist,90,Preference
1653,participant_4,Beside_Right_Fist_90,3,Beside,Right,Fist,90,Preference
1654,participant_5,Beside_Right_Fist_90,3,Beside,Right,Fist,90,Preference
1655,participant_6,Beside_Right_Fist_90,1,Beside,Right,Fist,90,Preference
1656,participant_7,Beside_Right_Fist_90,5,Beside,Right,Fist,90,Preference
1657,participant_8,Beside_Right_Fist_90,3,Beside,Right,Fist,90,Preference
1658,participant_9,Beside_Right_Fist_90,3,Beside,Right,Fist,90,Preference
1659,participant_10,Beside_Right_Fist_90,2,Beside,Right,Fist,90,Preference
1660,participant_11,Beside_Right_Fist_90,2,Beside,Right,Fist,90,Preference
1661,participant_12,Beside_Right_Fist_90,2,Beside,Right,Fist,90,Preference
1662,participant_13,Beside_Right_Fist_90,5,Beside,Right,Fist,90,Preference
1663,participant_14,Beside_Right_Fist_90,3,Beside,Right,Fist,90,Preference
1664,participant_15,Beside_Right_Fist_90,4,Beside,Right,Fist,90,Preference
1665,participant_16,Beside_Right_Fist_90,5,Beside,Right,Fist,90,Preference
1666,participant_17,Beside_Right_Fist_90,3,Beside,Right,Fist,90,Preference
1667,participant_18,Beside_Right_Fist_90,3,Beside,Right,Fist,90,Preference
1668,participant_19,Beside_Right_Fist_90,2,Beside,Right,Fist,90,Preference
1669,participant_20,Beside_Right_Fist_90,3,Beside,Right,Fist,90,Preference
1670,participant_21,Beside_Right_Fist_90,3,Beside,Right,Fist,90,Preference
1671,participant_22,Beside_Right_Fist_90,3,Beside,Right,Fist,90,Preference
1672,participant_23,Beside_Right_Fist_90,3,Beside,Right,Fist,90,Preference
1673,participant_24,Beside_Right_Fist_90,2,Beside,Right,Fist,90,Preference
1674,participate_25,Beside_Right_Fist_90,5,Beside,Right,Fist,90,Preference
1675,participant_26,Beside_Right_Fist_90,5,Beside,Right,Fist,90,Preference
1676,participant_27,Beside_Right_Fist_90,4,Beside,Right,Fist,90,Preference
1677,participant_28,Beside_Right_Fist_90,3,Beside,Right,Fist,90,Preference
1678,participant_29,Beside_Right_Fist_90,1,Beside,Right,Fist,90,Preference
1679,participant_30,Beside_Right_Fist_90,5,Beside,Right,Fist,90,Preference
1680,participant_1,Beside_Left_Fist_180,1,Beside,Left,Fist,180,Comfort
1681,participant_2,Beside_Left_Fist_180,1,Beside,Left,Fist,180,Comfort
1682,participant_3,Beside_Left_Fist_180,3,Beside,Left,Fist,180,Comfort
1683,participant_4,Beside_Left_Fist_180,1,Beside,Left,Fist,180,Comfort
1684,participant_5,Beside_Left_Fist_180,1,Beside,Left,Fist,180,Comfort
1685,participant_6,Beside_Left_Fist_180,1,Beside,Left,Fist,180,Comfort
1686,participant_7,Beside_Left_Fist_180,3,Beside,Left,Fist,180,Comfort
1687,participant_8,Beside_Left_Fist_180,1,Beside,Left,Fist,180,Comfort
1688,participant_9,Beside_Left_Fist_180,1,Beside,Left,Fist,180,Comfort
1689,participant_10,Beside_Left_Fist_180,1,Beside,Left,Fist,180,Comfort
1690,participant_11,Beside_Left_Fist_180,2,Beside,Left,Fist,180,Comfort
1691,participant_12,Beside_Left_Fist_180,2,Beside,Left,Fist,180,Comfort
1692,participant_13,Beside_Left_Fist_180,2,Beside,Left,Fist,180,Comfort
1693,participant_14,Beside_Left_Fist_180,1,Beside,Left,Fist,180,Comfort
1694,participant_15,Beside_Left_Fist_180,3,Beside,Left,Fist,180,Comfort
1695,participant_16,Beside_Left_Fist_180,4,Beside,Left,Fist,180,Comfort
1696,participant_17,Beside_Left_Fist_180,3,Beside,Left,Fist,180,Comfort
1697,participant_18,Beside_Left_Fist_180,2,Beside,Left,Fist,180,Comfort
1698,participant_19,Beside_Left_Fist_180,2,Beside,Left,Fist,180,Comfort
1699,participant_20,Beside_Left_Fist_180,1,Beside,Left,Fist,180,Comfort
1700,participant_21,Beside_Left_Fist_180,1,Beside,Left,Fist,180,Comfort
1701,participant_22,Beside_Left_Fist_180,1,Beside,Left,Fist,180,Comfort
1702,participant_23,Beside_Left_Fist_180,3,Beside,Left,Fist,180,Comfort
1703,participant_24,Beside_Left_Fist_180,1,Beside,Left,Fist,180,Comfort
1704,participate_25,Beside_Left_Fist_180,4,Beside,Left,Fist,180,Comfort
1705,participant_26,Beside_Left_Fist_180,1,Beside,Left,Fist,180,Comfort
1706,participant_27,Beside_Left_Fist_180,1,Beside,Left,Fist,180,Comfort
1707,participant_28,Beside_Left_Fist_180,1,Beside,Left,Fist,180,Comfort
1708,participant_29,Beside_Left_Fist_180,1,Beside,Left,Fist,180,Comfort
1709,participant_30,Beside_Left_Fist_180,4,Beside,Left,Fist,180,Comfort
1710,participant_1,Beside_Left_Fist_180,1,Beside,Left,Fist,180,Preference
1711,participant_2,Beside_Left_Fist_180,2,Beside,Left,Fist,180,Preference
1712,participant_3,Beside_Left_Fist_180,3,Beside,Left,Fist,180,Preference
1713,participant_4,Beside_Left_Fist_180,1,Beside,Left,Fist,180,Preference
1714,participant_5,Beside_Left_Fist_180,2,Beside,Left,Fist,180,Preference
1715,participant_6,Beside_Left_Fist_180,1,Beside,Left,Fist,180,Preference
1716,participant_7,Beside_Left_Fist_180,3,Beside,Left,Fist,180,Preference
1717,participant_8,Beside_Left_Fist_180,1,Beside,Left,Fist,180,Preference
1718,participant_9,Beside_Left_Fist_180,1,Beside,Left,Fist,180,Preference
1719,participant_10,Beside_Left_Fist_180,1,Beside,Left,Fist,180,Preference
1720,participant_11,Beside_Left_Fist_180,2,Beside,Left,Fist,180,Preference
1721,participant_12,Beside_Left_Fist_180,2,Beside,Left,Fist,180,Preference
1722,participant_13,Beside_Left_Fist_180,2,Beside,Left,Fist,180,Preference
1723,participant_14,Beside_Left_Fist_180,1,Beside,Left,Fist,180,Preference
1724,participant_15,Beside_Left_Fist_180,4,Beside,Left,Fist,180,Preference
1725,participant_16,Beside_Left_Fist_180,5,Beside,Left,Fist,180,Preference
1726,participant_17,Beside_Left_Fist_180,3,Beside,Left,Fist,180,Preference
1727,participant_18,Beside_Left_Fist_180,2,Beside,Left,Fist,180,Preference
1728,participant_19,Beside_Left_Fist_180,1,Beside,Left,Fist,180,Preference
1729,participant_20,Beside_Left_Fist_180,3,Beside,Left,Fist,180,Preference
1730,participant_21,Beside_Left_Fist_180,1,Beside,Left,Fist,180,Preference
1731,participant_22,Beside_Left_Fist_180,1,Beside,Left,Fist,180,Preference
1732,participant_23,Beside_Left_Fist_180,3,Beside,Left,Fist,180,Preference
1733,participant_24,Beside_Left_Fist_180,1,Beside,Left,Fist,180,Preference
1734,participate_25,Beside_Left_Fist_180,4,Beside,Left,Fist,180,Preference
1735,participant_26,Beside_Left_Fist_180,2,Beside,Left,Fist,180,Preference
1736,participant_27,Beside_Left_Fist_180,2,Beside,Left,Fist,180,Preference
1737,participant_28,Beside_Left_Fist_180,1,Beside,Left,Fist,180,Preference
1738,participant_29,Beside_Left_Fist_180,1,Beside,Left,Fist,180,Preference
1739,participant_30,Beside_Left_Fist_180,4,Beside,Left,Fist,180,Preference
1740,participant_1,Beside_Right_Fist_180,1,Beside,Right,Fist,180,Comfort
1741,participant_2,Beside_Right_Fist_180,1,Beside,Right,Fist,180,Comfort
1742,participant_3,Beside_Right_Fist_180,2,Beside,Right,Fist,180,Comfort
1743,participant_4,Beside_Right_Fist_180,1,Beside,Right,Fist,180,Comfort
1744,participant_5,Beside_Right_Fist_180,2,Beside,Right,Fist,180,Comfort
1745,participant_6,Beside_Right_Fist_180,1,Beside,Right,Fist,180,Comfort
1746,participant_7,Beside_Right_Fist_180,2,Beside,Right,Fist,180,Comfort
1747,participant_8,Beside_Right_Fist_180,2,Beside,Right,Fist,180,Comfort
1748,participant_9,Beside_Right_Fist_180,2,Beside,Right,Fist,180,Comfort
1749,participant_10,Beside_Right_Fist_180,1,Beside,Right,Fist,180,Comfort
1750,participant_11,Beside_Right_Fist_180,3,Beside,Right,Fist,180,Comfort
1751,participant_12,Beside_Right_Fist_180,2,Beside,Right,Fist,180,Comfort
1752,participant_13,Beside_Right_Fist_180,2,Beside,Right,Fist,180,Comfort
1753,participant_14,Beside_Right_Fist_180,1,Beside,Right,Fist,180,Comfort
1754,participant_15,Beside_Right_Fist_180,3,Beside,Right,Fist,180,Comfort
1755,participant_16,Beside_Right_Fist_180,4,Beside,Right,Fist,180,Comfort
1756,participant_17,Beside_Right_Fist_180,3,Beside,Right,Fist,180,Comfort
1757,participant_18,Beside_Right_Fist_180,2,Beside,Right,Fist,180,Comfort
1758,participant_19,Beside_Right_Fist_180,2,Beside,Right,Fist,180,Comfort
1759,participant_20,Beside_Right_Fist_180,1,Beside,Right,Fist,180,Comfort
1760,participant_21,Beside_Right_Fist_180,1,Beside,Right,Fist,180,Comfort
1761,participant_22,Beside_Right_Fist_180,1,Beside,Right,Fist,180,Comfort
1762,participant_23,Beside_Right_Fist_180,3,Beside,Right,Fist,180,Comfort
1763,participant_24,Beside_Right_Fist_180,2,Beside,Right,Fist,180,Comfort
1764,participate_25,Beside_Right_Fist_180,4,Beside,Right,Fist,180,Comfort
1765,participant_26,Beside_Right_Fist_180,2,Beside,Right,Fist,180,Comfort
1766,participant_27,Beside_Right_Fist_180,4,Beside,Right,Fist,180,Comfort
1767,participant_28,Beside_Right_Fist_180,2,Beside,Right,Fist,180,Comfort
1768,participant_29,Beside_Right_Fist_180,1,Beside,Right,Fist,180,Comfort
1769,participant_30,Beside_Right_Fist_180,4,Beside,Right,Fist,180,Comfort
1770,participant_1,Beside_Right_Fist_180,1,Beside,Right,Fist,180,Preference
1771,participant_2,Beside_Right_Fist_180,1,Beside,Right,Fist,180,Preference
1772,participant_3,Beside_Right_Fist_180,2,Beside,Right,Fist,180,Preference
1773,participant_4,Beside_Right_Fist_180,1,Beside,Right,Fist,180,Preference
1774,participant_5,Beside_Right_Fist_180,2,Beside,Right,Fist,180,Preference
1775,participant_6,Beside_Right_Fist_180,1,Beside,Right,Fist,180,Preference
1776,participant_7,Beside_Right_Fist_180,2,Beside,Right,Fist,180,Preference
1777,participant_8,Beside_Right_Fist_180,2,Beside,Right,Fist,180,Preference
1778,participant_9,Beside_Right_Fist_180,2,Beside,Right,Fist,180,Preference
1779,participant_10,Beside_Right_Fist_180,1,Beside,Right,Fist,180,Preference
1780,participant_11,Beside_Right_Fist_180,2,Beside,Right,Fist,180,Preference
1781,participant_12,Beside_Right_Fist_180,2,Beside,Right,Fist,180,Preference
1782,participant_13,Beside_Right_Fist_180,2,Beside,Right,Fist,180,Preference
1783,participant_14,Beside_Right_Fist_180,1,Beside,Right,Fist,180,Preference
1784,participant_15,Beside_Right_Fist_180,3,Beside,Right,Fist,180,Preference
1785,participant_16,Beside_Right_Fist_180,5,Beside,Right,Fist,180,Preference
1786,participant_17,Beside_Right_Fist_180,3,Beside,Right,Fist,180,Preference
1787,participant_18,Beside_Right_Fist_180,2,Beside,Right,Fist,180,Preference
1788,participant_19,Beside_Right_Fist_180,1,Beside,Right,Fist,180,Preference
1789,participant_20,Beside_Right_Fist_180,2,Beside,Right,Fist,180,Preference
1790,participant_21,Beside_Right_Fist_180,1,Beside,Right,Fist,180,Preference
1791,participant_22,Beside_Right_Fist_180,1,Beside,Right,Fist,180,Preference
1792,participant_23,Beside_Right_Fist_180,3,Beside,Right,Fist,180,Preference
1793,participant_24,Beside_Right_Fist_180,1,Beside,Right,Fist,180,Preference
1794,participate_25,Beside_Right_Fist_180,4,Beside,Right,Fist,180,Preference
1795,participant_26,Beside_Right_Fist_180,2,Beside,Right,Fist,180,Preference
1796,participant_27,Beside_Right_Fist_180,4,Beside,Right,Fist,180,Preference
1797,participant_28,Beside_Right_Fist_180,2,Beside,Right,Fist,180,Preference
1798,participant_29,Beside_Right_Fist_180,1,Beside,Right,Fist,180,Preference
1799,participant_30,Beside_Right_Fist_180,4,Beside,Right,Fist,180,Preference
1800,participant_1,Beside_Left_Palm_0,3,Beside,Left,Palm,0,Comfort
1801,participant_2,Beside_Left_Palm_0,5,Beside,Left,Palm,0,Comfort
1802,participant_3,Beside_Left_Palm_0,3,Beside,Left,Palm,0,Comfort
1803,participant_4,Beside_Left_Palm_0,5,Beside,Left,Palm,0,Comfort
1804,participant_5,Beside_Left_Palm_0,3,Beside,Left,Palm,0,Comfort
1805,participant_6,Beside_Left_Palm_0,1,Beside,Left,Palm,0,Comfort
1806,participant_7,Beside_Left_Palm_0,5,Beside,Left,Palm,0,Comfort
1807,participant_8,Beside_Left_Palm_0,4,Beside,Left,Palm,0,Comfort
1808,participant_9,Beside_Left_Palm_0,4,Beside,Left,Palm,0,Comfort
1809,participant_10,Beside_Left_Palm_0,5,Beside,Left,Palm,0,Comfort
1810,participant_11,Beside_Left_Palm_0,2,Beside,Left,Palm,0,Comfort
1811,participant_12,Beside_Left_Palm_0,3,Beside,Left,Palm,0,Comfort
1812,participant_13,Beside_Left_Palm_0,4,Beside,Left,Palm,0,Comfort
1813,participant_14,Beside_Left_Palm_0,4,Beside,Left,Palm,0,Comfort
1814,participant_15,Beside_Left_Palm_0,4,Beside,Left,Palm,0,Comfort
1815,participant_16,Beside_Left_Palm_0,5,Beside,Left,Palm,0,Comfort
1816,participant_17,Beside_Left_Palm_0,4,Beside,Left,Palm,0,Comfort
1817,participant_18,Beside_Left_Palm_0,4,Beside,Left,Palm,0,Comfort
1818,participant_19,Beside_Left_Palm_0,4,Beside,Left,Palm,0,Comfort
1819,participant_20,Beside_Left_Palm_0,5,Beside,Left,Palm,0,Comfort
1820,participant_21,Beside_Left_Palm_0,5,Beside,Left,Palm,0,Comfort
1821,participant_22,Beside_Left_Palm_0,3,Beside,Left,Palm,0,Comfort
1822,participant_23,Beside_Left_Palm_0,5,Beside,Left,Palm,0,Comfort
1823,participant_24,Beside_Left_Palm_0,3,Beside,Left,Palm,0,Comfort
1824,participate_25,Beside_Left_Palm_0,1,Beside,Left,Palm,0,Comfort
1825,participant_26,Beside_Left_Palm_0,5,Beside,Left,Palm,0,Comfort
1826,participant_27,Beside_Left_Palm_0,4,Beside,Left,Palm,0,Comfort
1827,participant_28,Beside_Left_Palm_0,5,Beside,Left,Palm,0,Comfort
1828,participant_29,Beside_Left_Palm_0,3,Beside,Left,Palm,0,Comfort
1829,participant_30,Beside_Left_Palm_0,5,Beside,Left,Palm,0,Comfort
1830,participant_1,Beside_Left_Palm_0,3,Beside,Left,Palm,0,Preference
1831,participant_2,Beside_Left_Palm_0,4,Beside,Left,Palm,0,Preference
1832,participant_3,Beside_Left_Palm_0,3,Beside,Left,Palm,0,Preference
1833,participant_4,Beside_Left_Palm_0,5,Beside,Left,Palm,0,Preference
1834,participant_5,Beside_Left_Palm_0,2,Beside,Left,Palm,0,Preference
1835,participant_6,Beside_Left_Palm_0,1,Beside,Left,Palm,0,Preference
1836,participant_7,Beside_Left_Palm_0,5,Beside,Left,Palm,0,Preference
1837,participant_8,Beside_Left_Palm_0,4,Beside,Left,Palm,0,Preference
1838,participant_9,Beside_Left_Palm_0,3,Beside,Left,Palm,0,Preference
1839,participant_10,Beside_Left_Palm_0,2,Beside,Left,Palm,0,Preference
1840,participant_11,Beside_Left_Palm_0,1,Beside,Left,Palm,0,Preference
1841,participant_12,Beside_Left_Palm_0,4,Beside,Left,Palm,0,Preference
1842,participant_13,Beside_Left_Palm_0,4,Beside,Left,Palm,0,Preference
1843,participant_14,Beside_Left_Palm_0,2,Beside,Left,Palm,0,Preference
1844,participant_15,Beside_Left_Palm_0,4,Beside,Left,Palm,0,Preference
1845,participant_16,Beside_Left_Palm_0,5,Beside,Left,Palm,0,Preference
1846,participant_17,Beside_Left_Palm_0,3,Beside,Left,Palm,0,Preference
1847,participant_18,Beside_Left_Palm_0,3,Beside,Left,Palm,0,Preference
1848,participant_19,Beside_Left_Palm_0,3,Beside,Left,Palm,0,Preference
1849,participant_20,Beside_Left_Palm_0,4,Beside,Left,Palm,0,Preference
1850,participant_21,Beside_Left_Palm_0,4,Beside,Left,Palm,0,Preference
1851,participant_22,Beside_Left_Palm_0,3,Beside,Left,Palm,0,Preference
